Season,PlayerId,TeamId,FranchiseId,First Name,Last Name,Nick Name,Height,Weight,Date Of Birth,Hand,G,LD,RD,LW,C,RW,Aggression,Bravery,Determination,Teamplayer,Leadership,Temperament,Professionalism,Mental Toughness,Goalie Stamina,Acceleration,Agility,Balance,Speed,Stamina,Strength,Fighting,Screening,Getting Open,Passing,Puck Handling,Shooting Accuracy,Shooting Range,Offensive Read,Checking,Faceoffs,Hitting,Positioning,Shot Blocking,Stickchecking,Defensive Read,G Positioning,G Passing,G Pokecheck,Blocker,Glove,Rebound,Recovery,G Puckhandling,Low Shots,G Skating,Reflexes,Skating,Shooting,Playmaking,Defending,Physicality,Conditioning,Character,Hockey Sense,Goalie Technique,Goalie Overall Positioning,Ability,Potential
2034/2035,55657,9,9,Jake,Furlong,,73,216,2004-3-4,Left,0,20,18,8,5,5,8,13,13,15,14,15,16,1,1,14,13,14,14,14,13,5,7,12,18,16,10,15,17,12,7,11,15,12,15,13,1,1,1,1,1,1,1,1,1,1,1,14,12,15,13,10,16,11,14,0,0,2.5,2.5
2034/2035,55684,9,9,Jordan,Dumais,,69,185,2004-4-15,Right,0,6,8,12,11,20,8,11,14,17,13,17,14,1,1,18,17,15,19,15,12,7,12,16,18,16,14,8,18,13,11,12,15,8,14,15,1,1,1,1,1,1,1,1,1,1,1,17,15,16,12,11,17,12,17,0,0,3,3
2034/2035,55705,5088,5088,Zachary,Lessard,,71,182,2004-9-6,Right,0,16,20,5,5,8,10,16,16,11,19,11,16,1,1,14,15,15,15,14,12,6,12,11,16,16,13,16,17,15,8,16,17,15,16,16,1,1,1,1,1,1,1,1,1,1,1,14,14,12,15,13,16,13,16,0,0,2.5,2.5
2034/2035,55776,10,10,Frank,Nazar,,70,197,2004-1-14,Right,0,5,8,12,20,19,10,12,13,18,13,13,15,1,1,17,15,17,18,15,13,8,18,17,18,16,15,6,17,14,12,14,15,7,16,15,1,1,1,1,1,1,1,1,1,1,1,17,13,16,13,13,17,11,17,0,0,3.5,3.5
2034/2035,55781,5,5,Owen,Flores,,74,211,2004-5-9,Left,20,0,0,0,0,0,6,1,14,16,15,1,16,19,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,15,14,14,17,12,16,15,14,15,20,0,0,8,0,1,9,12,0,14,14,2.5,2.5
2034/2035,55832,25,25,Sam,Oremba,,73,213,2005-1-19,Left,0,8,5,20,17,16,8,17,14,15,15,16,15,1,1,14,16,13,13,14,13,8,15,19,14,15,16,8,17,15,13,15,13,7,15,16,1,1,1,1,1,1,1,1,1,1,1,13,16,13,12,13,16,11,18,0,0,3.5,3.5
2034/2035,55937,14,14,Matthew,Wood,,75,230,2005-2-6,Right,0,5,8,12,10,20,11,15,15,15,17,13,17,1,1,17,15,15,16,17,15,11,17,18,18,16,17,9,15,14,13,13,16,8,15,16,1,1,1,1,1,1,1,1,1,1,1,16,17,14,13,14,18,13,16,0,0,3.5,3.5
2034/2035,56058,12,12,Gavin,Hayes,,73,216,2004-5-14,Right,0,5,8,12,16,20,9,13,13,14,13,14,16,1,1,17,17,17,16,16,18,10,20,18,16,17,17,8,17,13,15,15,16,10,14,14,1,1,1,1,1,1,1,1,1,1,1,16,16,13,13,15,18,11,17,0,0,4.5,4.5
2034/2035,56065,31,31,Arjun,Bawa,,74,218,2005-5-10,Left,0,8,5,13,20,12,10,13,17,13,13,11,15,1,1,13,13,17,13,18,12,7,15,17,14,14,16,9,16,15,15,16,14,10,15,15,1,1,1,1,1,1,1,1,1,1,1,14,17,12,13,13,18,12,16,0,0,3,3
2034/2035,56076,23,23,Coleman,Jenkins,,76,214,2003-5-11,Right,0,7,12,11,20,15,13,15,13,16,15,10,16,1,1,10,13,13,14,12,12,7,16,14,15,15,15,7,17,17,15,13,15,10,16,15,1,1,1,1,1,1,1,1,1,1,1,12,14,13,14,13,15,12,15,0,0,3.5,3.5
2034/2035,56106,24,24,Josh,Van Mulligen,,76,226,2005-7-26,Right,0,14,20,5,5,8,9,14,16,14,15,11,17,1,1,16,16,14,15,14,15,8,16,11,16,16,9,17,14,15,7,13,17,15,19,15,1,1,1,1,1,1,1,1,1,1,1,15,13,13,16,13,16,12,16,0,0,2.5,2.5
2034/2035,56137,14,14,Ethan,Semeniuk,,72,185,2005-4-21,Right,0,8,5,20,13,14,9,13,14,14,14,11,15,1,1,13,13,15,15,14,11,7,16,14,16,14,14,8,16,17,11,14,16,10,17,16,1,1,1,1,1,1,1,1,1,1,1,14,15,13,15,12,16,12,15,0,0,3.5,3.5
2034/2035,56147,15,15,Gavin,Bryant,,72,208,2004-7-24,Left,0,8,5,12,20,12,9,16,16,18,14,14,16,1,1,15,14,14,16,16,11,7,18,17,16,16,15,6,17,15,17,12,14,8,16,14,1,1,1,1,1,1,1,1,1,1,1,15,13,14,13,13,17,12,17,0,0,2.5,2.5
2034/2035,56170,35,35,Brayden,Dube,,72,209,2005-9-22,Right,0,5,8,13,12,20,10,15,14,16,13,10,14,1,1,15,14,14,15,21,14,10,16,18,16,17,17,9,18,13,12,14,15,9,13,18,1,1,1,1,1,1,1,1,1,1,1,14,17,14,12,13,20,11,18,0,0,4,4
2034/2035,56173,32,32,Tanner,Howe,,71,201,2005-11-28,Left,0,8,5,20,14,12,12,14,16,16,14,13,16,1,1,16,15,14,16,15,16,8,15,16,17,17,17,8,17,13,14,14,17,10,17,15,1,1,1,1,1,1,1,1,1,1,1,15,16,14,14,14,17,12,16,0,0,3.5,3.5
2034/2035,56205,22,22,Andrew,Lacroix,,73,214,2005-4-25,Left,0,8,5,20,20,13,11,14,17,16,14,11,17,1,1,14,15,15,16,18,12,8,15,13,15,14,16,9,15,16,12,15,15,10,15,16,1,1,1,1,1,1,1,1,1,1,1,15,17,13,14,13,18,13,14,0,0,4,4
2034/2035,56218,32,32,Rylan,Gould,,71,201,2005-8-5,Left,0,8,5,19,20,16,12,16,14,19,13,10,14,1,1,12,11,13,12,16,11,8,15,14,13,16,16,10,16,16,16,14,15,9,15,16,1,1,1,1,1,1,1,1,1,1,1,12,18,14,13,13,17,12,15,0,0,3.5,3.5
2034/2035,56219,27,27,Grayson,Burzynski,,76,231,2005-6-4,Left,0,20,18,8,5,5,9,16,14,11,14,11,16,1,1,17,12,17,14,14,15,9,11,11,17,20,9,17,15,14,5,12,15,16,16,18,1,1,1,1,1,1,1,1,1,1,1,16,13,12,15,12,16,12,16,0,0,2.5,2.5
2034/2035,56226,33,33,Jayden,Perron,,71,185,2005-1-11,Right,0,5,8,15,20,16,8,14,16,17,15,13,16,1,1,11,13,12,11,14,8,7,12,13,18,16,16,7,18,16,17,11,15,11,15,16,1,1,1,1,1,1,1,1,1,1,1,11,15,15,14,10,16,12,15,0,0,3.5,3.5
2034/2035,56239,14,14,Zackary,Shantz,,71,206,2005-9-9,Right,0,5,8,17,20,19,9,15,14,17,15,12,13,1,1,15,12,12,12,17,14,7,16,16,16,15,15,10,16,17,15,13,15,10,18,17,1,1,1,1,1,1,1,1,1,1,1,13,17,14,15,13,18,12,16,0,0,3,3
2034/2035,56240,20,20,Logan,Cooley,,71,203,2004-5-4,Left,0,8,5,12,20,12,8,15,18,17,15,15,16,1,1,17,17,20,18,17,13,9,15,16,16,19,20,7,16,15,15,12,16,9,15,16,1,1,1,1,1,1,1,1,1,1,1,18,17,14,13,12,18,12,16,0,0,5,5
2034/2035,56342,34,34,Kyle,Downey,,73,213,2004-3-4,Left,20,0,0,0,0,0,7,1,15,15,13,1,15,15,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,13,21,13,15,15,14,17,15,15,15,0,0,8,0,1,9,12,0,17,15,3,3
2034/2035,56386,12,12,Scott,Ratzlaff,,74,220,2005-3-9,Left,20,0,0,0,0,0,8,1,16,15,14,1,14,17,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,12,14,14,15,14,14,13,17,13,16,0,0,8,0,1,9,12,0,13,14,3,3
2034/2035,56635,0,0,Lucas,Karmiris,,72,207,2006-9-27,Left,0,8,5,20,20,12,10,15,18,14,19,11,15,1,1,15,15,15,15,18,15,8,16,15,17,17,18,8,17,16,13,16,17,9,15,16,1,1,1,1,1,1,1,1,1,1,1,15,17,13,14,14,18,13,16,0,0,4,4
2034/2035,56636,29,29,Marek,Vanacker,,72,209,2006-4-12,Left,0,8,5,20,13,15,9,14,12,18,18,12,14,1,1,15,14,13,13,18,14,9,15,15,17,16,16,7,16,15,14,14,15,10,14,15,1,1,1,1,1,1,1,1,1,1,1,13,15,15,13,13,18,12,15,0,0,3,3
2034/2035,56637,5098,5098,Ethan,Miedema,,75,231,2005-3-22,Left,0,8,5,20,14,14,9,14,14,16,12,12,15,1,1,16,15,18,16,19,15,8,17,18,14,17,16,7,15,17,13,14,15,11,15,12,1,1,1,1,1,1,1,1,1,1,1,16,15,13,14,13,19,12,16,0,0,4,4
2034/2035,56781,18,18,Porter,Martone,,76,229,2006-10-26,Right,0,8,8,12,20,19,11,15,15,19,14,14,15,1,1,17,16,17,14,15,16,9,17,17,18,16,17,7,18,15,12,16,15,10,15,15,1,1,1,1,1,1,1,1,1,1,1,16,15,15,13,15,17,12,17,0,0,4,4
2034/2035,56826,10,10,Chris,Thibodeau,,71,207,2005-10-13,Right,0,6,9,20,19,19,10,16,16,14,14,11,14,1,1,15,15,13,16,19,14,8,14,15,15,15,16,8,18,13,11,12,14,10,12,14,1,1,1,1,1,1,1,1,1,1,1,14,16,13,12,13,19,12,16,0,0,3,3
2034/2035,57167,14,14,Olivier,Brideau,,73,213,2005-4-17,Left,20,0,0,0,0,0,8,1,14,19,14,1,13,15,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,10,12,11,11,14,15,13,13,13,15,0,0,9,0,1,9,11,0,11,14,2,2
2034/2035,57203,19,19,Vincent,Murray,,73,201,2006-1-3,Left,0,20,19,8,5,5,10,12,15,14,14,12,15,1,1,14,13,13,14,15,13,13,7,13,16,16,11,17,18,13,11,14,15,12,14,14,1,1,1,1,1,1,1,1,1,1,1,13,14,13,13,11,17,11,14,0,0,2,2
2034/2035,57214,21,21,Justin,Poirier,,71,206,2006-9-4,Right,0,5,8,12,10,20,12,18,13,14,14,11,17,1,1,17,17,16,16,16,15,11,17,20,14,18,18,9,16,14,14,16,16,8,14,15,1,1,1,1,1,1,1,1,1,1,1,16,18,11,13,15,17,11,18,0,0,4.5,4.5
2034/2035,57216,5092,5092,Adam,Fortier-Gendron,AFG,71,201,2006-1-21,Left,0,20,16,9,5,5,9,12,17,15,17,14,14,1,1,17,17,18,16,17,13,8,9,14,18,19,11,20,17,14,7,12,14,15,17,18,1,1,1,1,1,1,1,1,1,1,1,17,15,14,15,11,18,13,16,0,0,3.5,3.5
2034/2035,57219,19,19,Marek,Beaudoin,,71,202,2006-4-25,Left,0,8,5,20,10,12,12,16,17,18,13,10,15,1,1,13,14,15,14,15,14,11,17,20,14,16,18,8,16,15,15,17,14,10,14,15,1,1,1,1,1,1,1,1,1,1,1,14,17,13,13,15,17,12,18,0,0,4,4
2034/2035,57222,32,32,Gabriel,D'Aigle,,78,244,2006-11-21,Left,20,0,0,0,0,0,7,1,17,19,15,1,19,19,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,12,19,17,16,15,20,15,15,16,16,0,0,9,0,1,10,13,0,15,18,5,5
2034/2035,57223,28,28,Tomas,Lavoie,,76,236,2006-3-31,Right,0,13,20,12,20,11,7,14,14,16,16,15,19,1,1,16,17,14,15,20,13,6,8,14,17,18,12,16,20,15,11,12,18,14,17,15,1,1,1,1,1,1,1,1,1,1,1,15,14,14,16,10,19,12,16,0,0,4.5,4.5
2034/2035,57224,3,3,Bill,Zonnon,,76,211,2006-10-3,Left,0,8,6,20,16,12,8,17,19,16,15,15,15,1,1,17,15,17,16,15,17,7,16,16,16,16,16,7,17,15,13,15,17,9,15,16,1,1,1,1,1,1,1,1,1,1,1,16,15,14,14,14,17,13,16,0,0,4,4
2034/2035,57561,8,8,Henry,Mews,,73,205,2006-3-9,Right,0,15,20,12,18,17,10,14,14,17,14,12,15,1,1,15,16,17,17,16,14,9,8,15,18,18,14,18,17,14,10,13,15,13,14,15,1,1,1,1,1,1,1,1,1,1,1,16,16,15,14,11,17,12,15,0,0,4,4
2034/2035,57563,5098,5098,Cole,Beaudoin,,75,225,2006-4-24,Right,0,8,5,20,20,13,10,15,16,14,13,11,14,1,1,16,16,16,16,17,15,9,16,16,16,18,19,6,19,16,11,15,18,9,15,17,1,1,1,1,1,1,1,1,1,1,1,16,15,13,14,14,18,12,17,0,0,4,4
2034/2035,57568,5,5,Nathan,Villeneuve,,72,212,2006-4-13,Left,0,8,5,19,19,20,9,12,11,12,12,12,12,1,1,15,16,15,14,14,16,12,18,17,12,16,18,11,15,13,15,12,15,10,17,15,1,1,1,1,1,1,1,1,1,1,1,14,20,10,13,13,16,10,16,0,0,3.5,3.5
2034/2035,57569,35,35,Benjamin,Cormier,,73,215,2006-7-20,Left,0,8,5,20,20,12,10,17,13,15,12,11,16,1,1,18,17,15,15,17,15,10,19,16,16,18,15,7,15,16,11,14,15,10,17,16,1,1,1,1,1,1,1,1,1,1,1,16,14,13,14,15,18,11,15,0,0,3.5,3.5
2034/2035,57576,8,8,Alexis,Michaud,,74,191,2006-1-26,Right,0,5,8,13,19,20,7,16,16,16,14,15,19,1,1,18,15,17,16,14,14,8,16,15,16,17,17,7,17,17,15,11,14,8,15,15,1,1,1,1,1,1,1,1,1,1,1,17,15,14,13,12,16,12,16,0,0,3.5,3.5
2034/2035,57577,5090,5090,Zachary,Morin,,75,226,2007-1-25,Left,0,8,5,19,20,10,11,17,13,14,14,10,18,1,1,16,12,15,16,17,16,11,18,18,15,15,17,9,17,15,16,14,19,8,13,15,1,1,1,1,1,1,1,1,1,1,1,15,17,12,13,15,18,11,17,0,0,3.5,3.5
2034/2035,57582,12,12,Guillaume,Fillion,,72,212,2006-1-1,Left,0,20,13,8,5,5,10,16,18,16,15,10,15,1,1,15,13,14,13,18,17,8,12,13,16,17,10,17,16,14,4,12,15,16,17,14,1,1,1,1,1,1,1,1,1,1,1,14,13,14,15,13,18,13,14,0,0,2.5,2.5
2034/2035,57586,4838,4838,Alexis,Doucet,,71,205,2006-1-1,Left,0,8,8,20,12,20,9,17,15,16,15,10,14,1,1,16,16,17,15,19,16,11,16,19,17,18,16,7,18,17,12,15,16,11,16,17,1,1,1,1,1,1,1,1,1,1,1,16,15,14,15,14,19,12,18,0,0,4.5,4.5
2034/2035,57592,16,16,Thomas,Desruisseaux,,72,213,2006-3-10,Right,0,8,5,20,19,13,13,16,14,18,13,8,15,1,1,13,16,15,15,15,15,13,16,16,17,17,17,8,16,17,17,15,16,9,13,12,1,1,1,1,1,1,1,1,1,1,1,14,16,15,13,15,17,11,16,0,0,3,3
2034/2035,57600,15,15,Julien,Lanthier,,73,202,2006-2-6,Left,0,20,12,8,5,5,9,13,16,16,16,12,14,1,1,16,13,18,15,14,13,11,11,13,18,20,12,18,18,17,7,15,16,17,17,16,1,1,1,1,1,1,1,1,1,1,1,16,15,14,16,12,16,13,16,0,0,3.5,3.5
2034/2035,57601,33,33,Sidney,Deslauriers,,72,199,2006-3-7,Right,0,8,8,13,20,19,9,14,13,13,13,13,15,1,1,16,15,16,16,14,14,8,15,18,16,16,16,8,16,15,14,16,16,10,15,18,1,1,1,1,1,1,1,1,1,1,1,16,16,13,14,13,16,11,17,0,0,4.5,4.5
2034/2035,57605,17,17,Nathan,Brisson,,73,216,2006-9-22,Left,0,8,5,19,20,14,12,16,15,15,15,12,15,1,1,17,16,17,18,15,14,8,14,18,18,17,16,6,16,14,13,14,16,7,15,20,1,1,1,1,1,1,1,1,1,1,1,17,14,14,13,14,17,12,17,0,0,3.5,3.5
2034/2035,57610,25,25,Xavier,Veilleux,,72,210,2006-3-23,Left,0,20,13,8,5,5,7,15,14,15,20,15,15,1,1,15,16,15,15,16,12,9,8,12,20,17,10,19,19,14,8,14,17,16,17,16,1,1,1,1,1,1,1,1,1,1,1,15,14,15,16,11,17,13,16,0,0,4,4
2034/2035,57629,9,9,Loic,Mburanumwe,,75,207,2006-1-1,Left,0,20,20,8,5,8,11,14,14,13,13,11,17,1,1,15,16,15,16,15,14,9,9,12,19,17,10,19,16,15,5,14,15,17,15,13,1,1,1,1,1,1,1,1,1,1,1,15,14,14,15,12,17,12,14,0,0,2.5,2.5
2034/2035,57631,24,24,Émile,Beaunoyer,,72,207,2006-1-1,Left,20,0,0,0,0,0,6,1,17,16,12,1,17,15,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,11,13,16,13,15,15,12,17,15,16,0,0,8,0,1,9,12,0,12,15,3,3
2034/2035,57636,28,28,William,Dumais,,73,197,2006-1-1,Left,0,8,5,20,20,14,11,14,13,15,13,12,14,1,1,15,16,15,17,15,14,8,16,15,14,16,16,9,16,16,11,15,15,9,15,16,1,1,1,1,1,1,1,1,1,1,1,15,17,13,13,14,17,11,15,0,0,3,3
2034/2035,57643,33,33,Éliot,L'Italien,,77,237,2006-3-23,Right,0,8,8,15,19,20,9,16,12,13,12,12,15,1,1,16,16,15,16,19,17,13,17,16,20,17,18,11,18,14,17,15,19,10,16,17,1,1,1,1,1,1,1,1,1,1,1,15,20,14,14,14,19,11,17,0,0,4.5,4.5
2034/2035,57898,8,8,Olivier,Lemieux,,72,200,2006-11-27,Left,0,8,5,20,16,16,10,15,15,16,15,11,16,1,1,15,16,14,14,15,14,11,15,16,16,16,17,6,16,14,13,13,16,10,15,15,1,1,1,1,1,1,1,1,1,1,1,14,14,14,13,13,17,12,16,0,0,3.5,3.5
2034/2035,57998,4182,4182,Zane,Parekh,,72,207,2006-2-15,Left,0,20,20,8,5,8,11,14,15,14,16,11,17,1,1,16,18,16,15,16,15,9,10,14,18,20,12,19,16,16,5,13,16,16,17,17,1,1,1,1,1,1,1,1,1,1,1,15,15,14,16,12,17,13,16,0,0,4,4
2034/2035,58013,5092,5092,Matthew,Soto,,71,202,2005-8-31,Right,0,8,8,13,16,20,11,14,14,19,15,11,15,1,1,16,16,14,15,16,13,11,15,17,19,15,17,6,19,14,10,13,14,7,13,15,1,1,1,1,1,1,1,1,1,1,1,15,14,16,12,13,17,12,18,0,0,3.5,3.5
2034/2035,58015,30,30,Calum,Ritchie,,75,226,2005-1-21,Right,0,8,8,19,20,12,8,17,16,16,17,15,18,1,1,16,16,17,17,18,16,8,15,17,18,18,16,7,16,13,15,13,15,9,15,14,1,1,1,1,1,1,1,1,1,1,1,16,15,15,13,13,19,13,16,0,0,4.5,4.5
2034/2035,58017,21,21,Nick,Lardis,,71,202,2005-7-8,Left,0,8,8,19,19,20,10,15,15,18,14,4,13,1,1,18,14,16,16,14,15,8,13,18,15,17,15,6,17,13,9,11,10,6,12,11,1,1,1,1,1,1,1,1,1,1,1,16,13,14,10,12,16,11,17,0,0,3,3
2034/2035,58034,23,23,Luca,Pinelli,,71,205,2005-4-5,Left,0,8,8,15,20,10,8,12,15,15,12,12,15,1,1,14,15,15,15,19,14,10,14,16,14,18,15,7,14,11,14,10,14,9,13,13,1,1,1,1,1,1,1,1,1,1,1,14,14,13,11,11,19,11,15,0,0,3,3
2034/2035,58058,28,28,Luke,Misa,,73,214,2005-11-25,Left,0,5,8,19,19,20,8,14,16,15,17,15,19,1,1,17,16,16,16,18,14,9,17,16,16,15,17,11,15,11,15,12,13,8,16,12,1,1,1,1,1,1,1,1,1,1,1,16,19,13,12,13,19,12,15,0,0,3.5,3.5
2034/2035,58181,33,33,Cameron,Allen,,71,203,2005-1-7,Right,0,20,20,8,5,8,11,15,14,15,14,12,13,1,1,15,14,18,16,14,14,10,7,12,16,17,13,17,17,12,9,13,11,12,12,13,1,1,1,1,1,1,1,1,1,1,1,16,15,13,11,12,16,11,12,0,0,3,3
2034/2035,59724,25,25,Martin,Miiak,,74,221,2004-9-30,Left,0,14,10,16,20,20,10,15,14,13,13,10,14,1,1,15,15,15,15,13,11,11,14,16,16,16,15,6,15,14,12,18,14,8,14,15,1,1,1,1,1,1,1,1,1,1,1,15,13,13,12,13,16,12,15,0,0,2.5,2.5
2034/2035,61964,34,34,Vojtech,Husinecký,,74,219,2005-8-29,Right,0,20,19,5,5,8,11,14,15,12,16,11,15,1,1,14,13,15,16,18,14,10,8,13,17,17,12,20,17,16,10,15,14,13,17,15,1,1,1,1,1,1,1,1,1,1,1,15,16,13,15,12,18,13,14,0,0,2.5,2.5
2034/2035,62357,20,20,Tomá,ika,,72,199,2005-5-28,Left,0,20,19,8,7,5,9,12,16,15,15,11,12,1,1,14,14,14,14,18,12,8,7,11,17,17,9,19,17,13,7,13,15,13,15,14,1,1,1,1,1,1,1,1,1,1,1,14,14,14,14,10,18,12,14,0,0,3,3
2034/2035,63332,5090,5090,Tyler,Peddle,,74,222,2005-1-28,Left,0,8,6,20,19,15,8,15,14,15,17,14,15,1,1,16,15,15,15,16,14,8,15,18,16,17,16,9,17,14,15,13,15,9,17,15,1,1,1,1,1,1,1,1,1,1,1,15,17,13,13,13,18,11,17,0,0,3,3
2034/2035,63333,24,24,Luke,Coughlin,,71,190,2005-4-11,Left,0,20,15,8,5,5,11,19,17,13,15,11,15,1,1,15,15,14,16,15,15,11,11,14,15,18,13,17,17,15,7,15,13,16,16,14,1,1,1,1,1,1,1,1,1,1,1,15,15,12,15,14,17,13,13,0,0,2.5,2.5
2034/2035,63335,29,29,Matteo,Rotondi,,73,218,2005-8-15,Left,0,20,18,10,7,5,9,13,17,10,15,12,16,1,1,11,13,13,14,17,11,9,11,12,17,18,11,18,18,15,4,14,17,17,18,17,1,1,1,1,1,1,1,1,1,1,1,12,14,12,16,11,18,13,17,0,0,2.5,2.5
2034/2035,63336,14,14,Justin,Gendron,,76,225,2005-9-30,Right,0,5,8,12,10,20,9,15,16,13,13,11,13,1,1,18,15,17,16,17,16,8,17,15,18,18,18,7,16,15,12,16,17,9,17,16,1,1,1,1,1,1,1,1,1,1,1,17,16,13,14,14,18,12,15,0,0,4,4
2034/2035,63337,23,23,Logan,Crosby,,75,218,2005-12-14,Right,0,6,8,17,13,20,10,14,13,15,15,11,17,1,1,17,16,16,17,16,16,7,16,16,17,17,16,8,15,14,13,14,15,9,15,16,1,1,1,1,1,1,1,1,1,1,1,16,16,14,13,14,17,12,15,0,0,3.5,3.5
2034/2035,63338,18,18,Étienne,Morin,,73,215,2005-3-9,Left,0,20,12,8,5,5,9,15,12,17,14,11,12,1,1,16,15,15,14,17,15,10,9,17,17,16,13,18,16,14,10,13,15,13,14,12,1,1,1,1,1,1,1,1,1,1,1,15,15,14,14,12,18,12,13,0,0,3.5,3.5
2034/2035,63340,31,31,Cole,Burbidge,,75,219,2005-8-26,Left,0,8,5,20,10,13,11,17,14,15,15,11,16,1,1,17,16,17,15,16,14,8,18,15,16,18,16,7,15,16,12,16,15,8,13,15,1,1,1,1,1,1,1,1,1,1,1,16,15,13,13,15,17,12,15,0,0,3.5,3.5
2034/2035,63441,5,5,Jake,Boulanger,,75,211,2005-10-18,Right,0,20,19,5,5,8,10,18,17,11,15,10,15,1,1,15,15,15,15,15,16,10,10,16,17,18,9,18,16,14,7,14,15,16,15,15,1,1,1,1,1,1,1,1,1,1,1,15,13,12,15,13,17,13,15,0,0,2.5,2.5
2034/2035,63448,35,35,Will,Smith,,72,212,2005-3-17,Right,0,6,17,10,20,13,7,18,16,16,14,14,16,1,1,17,17,16,18,16,18,5,15,18,17,16,16,7,17,15,15,10,15,8,15,17,1,1,1,1,1,1,1,1,1,1,1,17,15,14,13,13,17,13,17,0,0,4.5,4.5
2034/2035,63521,23,23,Quentin,Musty,,75,225,2005-7-6,Left,0,8,5,20,17,14,13,15,14,14,14,8,16,1,1,16,15,16,16,14,17,13,16,17,16,16,18,8,15,15,12,17,10,8,17,14,1,1,1,1,1,1,1,1,1,1,1,16,17,13,12,15,16,12,16,0,0,3.5,3.5
2034/2035,63532,4838,4838,Joseph,Willis,,74,182,2005-3-14,Left,0,8,5,20,20,14,9,14,15,16,14,14,15,1,1,15,16,15,17,13,11,9,16,16,17,15,16,6,16,12,11,10,14,6,18,16,1,1,1,1,1,1,1,1,1,1,1,15,14,14,12,12,16,12,16,0,0,3,3
2034/2035,63706,27,27,Sam,Rinzel,,76,219,2004-6-25,Right,0,15,20,5,5,8,10,12,14,17,13,12,16,1,1,13,12,15,13,15,15,12,9,15,18,19,12,18,17,13,9,15,15,15,15,13,1,1,1,1,1,1,1,1,1,1,1,13,15,15,14,12,17,12,14,0,0,3.5,3.5
2034/2035,63778,4182,4182,William,Whitelaw,,71,201,2005-2-5,Right,0,5,8,10,20,12,9,13,13,17,14,13,14,1,1,15,15,15,16,17,14,10,15,17,17,15,16,10,15,12,14,11,14,10,16,14,1,1,1,1,1,1,1,1,1,1,1,15,18,14,13,12,18,12,16,0,0,3,3
2034/2035,63779,8,8,Cooper,Pierson,,71,198,2005-1-6,Right,0,5,8,13,14,20,8,14,14,16,15,15,14,1,1,15,16,14,16,14,14,10,16,14,15,15,16,8,16,14,16,11,16,9,15,17,1,1,1,1,1,1,1,1,1,1,1,15,16,13,13,12,16,11,15,0,0,3,3
2034/2035,63781,20,20,Brian,Nicholas,,73,214,2005-3-15,Left,0,8,5,12,20,11,10,13,16,16,15,11,18,1,1,14,14,15,15,18,14,8,16,15,16,15,15,8,16,14,14,18,13,9,14,16,1,1,1,1,1,1,1,1,1,1,1,14,15,14,12,14,18,12,15,0,0,3,3
2034/2035,63786,11,11,Lucas,St. Louis,,71,204,2005-3-30,Left,0,19,20,8,5,5,9,14,12,12,16,12,14,1,1,11,9,13,13,15,12,11,8,13,18,17,11,20,17,13,7,13,20,13,15,13,1,1,1,1,1,1,1,1,1,1,1,12,15,13,15,11,17,12,16,0,0,2,2
2034/2035,63788,11,11,Danny,Nelson,,74,224,2005-8-3,Left,0,8,5,20,10,12,12,14,14,14,18,10,15,1,1,15,14,14,17,14,13,8,16,18,14,16,16,9,15,13,12,15,17,8,15,15,1,1,1,1,1,1,1,1,1,1,1,15,17,12,13,14,16,12,16,0,0,3,3
2034/2035,63789,5,5,Logan,Renkowski,,72,208,2005-8-13,Left,0,9,8,19,20,12,9,15,14,19,13,11,17,1,1,14,14,14,16,14,18,7,16,17,14,15,15,6,16,13,16,15,14,7,14,15,1,1,1,1,1,1,1,1,1,1,1,14,13,14,12,14,16,12,16,0,0,3,3
2034/2035,63790,17,17,Teddy,Townsend,,71,197,2005-9-2,Left,0,8,5,20,12,13,10,15,14,15,15,11,16,1,1,14,14,15,15,15,14,10,15,14,15,17,16,8,13,13,12,15,18,8,13,14,1,1,1,1,1,1,1,1,1,1,1,14,16,13,13,13,17,12,13,0,0,2.5,2.5
2034/2035,63794,14,14,David,Klee,,75,220,2005-5-10,Left,0,8,5,20,12,13,10,15,12,15,15,12,14,1,1,16,13,14,15,15,13,10,18,14,15,14,16,7,14,14,10,13,15,10,13,15,1,1,1,1,1,1,1,1,1,1,1,15,15,13,13,13,17,12,14,0,0,2.5,2.5
2034/2035,64955,5098,5098,Artyom,Levshunov,,73,227,2005-10-28,Right,0,20,19,7,5,8,10,13,12,13,14,12,12,1,1,14,18,13,15,17,13,9,6,15,17,17,12,20,18,12,9,15,14,11,16,12,1,1,1,1,1,1,1,1,1,1,1,14,16,13,13,11,18,11,13,0,0,3.5,3.5
